-1.001910609516462269e+00,-1.120791328953756549e+00,-1.650388412954871820e-01,9.567490659370481154e+00,-8.809801958777040420e-01,1.476621704034354110e+00,3.036231414332779543e+00,7.903558157542017737e-01,-1.499815298175976030e+00,-7.993726191160683836e-01,-1.152577471978988966e+00
-1.235329597335414364e+00,-1.398350153188628209e+00,1.216958677912686415e+00,3.792577917366050766e+00,-6.580176375250658127e-01,3.232749417511481482e+00,4.823426895141356141e+00,-6.323915382317587541e-01,-8.512728347768856452e-01,-7.993726191160683836e-01,-9.636587585267929468e-01
-1.001910609516462269e+00,-1.620397212576525581e+00,5.515524649606028396e-01,7.229182432546600978e+00,-1.103942754230342382e+00,-7.673192631864198532e-01,8.249556499425064748e-01,-1.577269551947682258e+00,-1.370106805496158042e+00,-5.139164092280039675e-01,2.342418726886621894e+00
-7.684916216975097303e-01,-2.286538390740217253e+00,2.444419051365643025e-01,3.296573141979166177e+00,-6.174789905518587307e-01,5.985578472957904239e-01,1.279327382351466591e+00,-8.935819701573365081e-02,-1.378761250378875425e-01,-1.598650006802649903e+00,-1.152577471978988966e+00
-8.268463686522475875e-01,-2.175514861046268678e+00,5.515524649606028396e-01,-1.096612011447517299e+00,-9.620574898241179840e-01,5.985578472957904239e-01,1.036995791733354544e+00,-3.439873912318610838e+00,-1.824086529875522666e+00,-6.851901351608423729e-01,9.255283759951583589e-01
-6.517821277880334607e-01,-1.564885447729551293e+00,3.970153192053869906e-02,8.398336545958541066e+00,-6.782869610116692982e-01,3.818125322003857569e+00,4.793135446314091830e+00,9.967084854163166252e-01,-1.240398312816339832e+00,-1.598650006802649903e+00,-1.341496185431183541e+00
-1.585458079063843284e+00,-1.176303093800731059e+00,2.444419051365643025e-01,4.076009217587126976e+00,-9.215188428509111240e-01,1.574184354783083384e+00,1.763990563587690907e+00,-2.228909561406900330e+00,-4.621473567374313474e-01,-1.084828829004133466e+00,7.366096625429622291e-01
-3.016536460596049851e-01,-1.287326623494679634e+00,9.088662522454489523e-02,1.013435325981263446e+01,-6.985562844982727837e-01,6.961204980445196977e-01,2.672734028405611362e+00,1.648348494875534698e+00,-9.809813274567036334e-01,-1.598650006802649903e+00,-1.341496185431183541e+00
-5.350726338785570801e-01,-2.064491331352319659e+00,-1.148356138346777119e-02,9.177772621566500533e+00,-7.796335784446866146e-01,8.912457995419782453e-01,2.672734028405611362e+00,8.881018171730633570e-01,-2.667191732294338813e+00,-1.313193796914585043e+00,-1.624874255609476847e+00
-1.118620103425938206e+00,-1.453861918035602496e+00,-4.209643078155193008e-01,-3.880337608948263295e-01,-9.047657990016827467e-02,5.009951965470610391e-01,4.369055162732395914e+00,-8.713262083668074087e-01,1.159208801760293284e+00,-1.713689573623259077e-01,-7.747400450745984823e-01
-1.849441521501286878e-01,-1.620397212576525581e+00,2.956269984405707762e-01,-9.548963613369790826e-01,-9.012495193643076385e-01,1.183933751788166289e+00,1.642824768278634773e+00,-3.483316579615935993e+00,-1.824086529875522666e+00,-1.313193796914585043e+00,1.964581299982231188e+00
-6.517821277880334607e-01,-1.065279564106782262e+00,1.420717185285513551e-01,4.146867042642395695e+00,-7.593642549580832402e-01,2.354685560772917796e+00,3.642060390878059550e+00,4.319538105516287918e-01,1.094354555420382846e+00,-2.284601993399389130e-01,-6.802806883485011946e-01
-1.235329597335414364e+00,-2.286538390740217253e+00,-6.266865468747424839e-02,2.233705766150130057e+00,-9.012495193643076385e-01,3.915687972752586621e+00,3.369437351432683414e+00,-9.039082088398014969e-01,1.353771540780019045e+00,-1.655741248780262742e+00,7.539416546027995214e-02
-8.268463686522475875e-01,-7.322089750249364259e-01,5.003673716565963936e-01,4.501156167918741957e+00,-7.188256079848762692e-01,1.964434957778000701e+00,3.066522863160043411e+00,-4.151782017453728435e-01,-9.809813274567036334e-01,-9.135551030712943943e-01,-1.058118115252890235e+00
-8.852011156069859998e-01,-1.215795617082191110e-01,1.420717185285513551e-01,1.170838390321093714e+00,-4.553244026590309579e-01,2.159560259275459249e+00,3.581477493223531816e+00,-1.229728213569380557e+00,-7.215643420970675459e-01,-1.370285038892198104e+00,-1.247036828705086364e+00
-1.585458079063843284e+00,-1.675908977423499868e+00,-1.138537479914807221e-01,3.863435742421319485e+00,-9.215188428509111240e-01,1.476621704034354110e+00,1.642824768278634773e+00,-1.343765215224769216e+00,-7.864185884369779833e-01,-1.370285038892198104e+00,-1.906519126581728008e-02
-1.468748585154367126e+00,-1.675908977423499868e+00,1.932568118325578288e-01,6.748336149342100132e-01,-9.012495193643076385e-01,1.866872307029271427e+00,3.369437351432683414e+00,-3.684238915865855279e+00,-7.864185884369779833e-01,-1.655741248780262742e+00,1.586743873077840705e+00
-9.879911285913974689e-03,-1.620397212576525581e+00,-1.148356138346777119e-02,-3.171759358395571660e-01,-1.185020048176756324e+00,5.985578472957904239e-01,3.490603146741739771e+00,-2.913131571339112824e+00,-2.083503515235156200e+00,1.140872525257391329e-01,1.397825159625646130e+00
-1.235329597335414364e+00,-2.008979566505345371e+00,1.420717185285513551e-01,-1.025754186392248135e+00,-1.043134783770532037e+00,-1.819433586940440162e-01,9.764128940788265876e-01,-2.044278225393448167e+00,1.224063048100201057e+00,-6.851901351608423729e-01,-1.135245479919145123e-01
-1.118620103425938206e+00,-1.453861918035602496e+00,1.114588491304673523e+00,3.367430967034434897e+00,-8.607108723911005566e-01,3.623000020506398577e+00,4.823426895141356141e+00,-6.323915382317587541e-01,-4.621473567374313474e-01,-1.313193796914585043e+00,-1.152577471978988966e+00
-1.352039091244890745e+00,-1.398350153188628209e+00,-1.148356138346777119e-02,1.099980565265824328e+00,-8.607108723911005566e-01,3.330312068260210978e+00,3.036231414332779543e+00,-2.989156239109311386e+00,-2.675846177177056417e-01,-5.710076512056163622e-01,1.114447089447352823e+00
-1.118620103425938206e+00,-1.009767799259808196e+00,3.970153192053869906e-02,7.122895694963697899e+00,-1.002596136797324844e+00,3.058698950496024915e-01,2.339528091305707047e+00,-7.464285398871476351e-01,-7.215643420970675459e-01,-1.313193796914585043e+00,1.698535221863771705e-01
-1.060265356471200127e+00,-1.675908977423499868e+00,-1.138537479914807221e-01,1.045321347256134636e+01,-8.607108723911005566e-01,-8.438070794531471464e-02,1.915447807724010909e+00,8.229378162271355768e-01,-1.045835573796614071e+00,-1.370285038892198104e+00,-1.152577471978988966e+00
-1.293684344290152888e+00,-2.064491331352319659e+00,-1.650388412954871820e-01,-8.131807112264409776e-01,-8.607108723911005566e-01,1.107445935521438884e-01,9.158299964242985203e-01,-1.941101890562390908e+00,2.261730989538745629e+00,-5.139164092280039675e-01,-1.135245479919145123e-01
-1.527103332109104983e+00,-1.842444271964422731e+00,1.420717185285513551e-01,-3.374463561848086574e-02,-8.607108723911005566e-01,2.159560259275459249e+00,2.369819540132971358e+00,-2.174606227285304172e+00,1.863951066616562346e-01,-9.135551030712943943e-01,-4.913619748963051204e-01
-4.183631399690813102e-01,-1.786932507117448665e+00,8.586630247846414044e-01,-4.588915859500954930e-01,-1.063404107257135411e+00,-5.721939616889611946e-01,2.188070847169387267e+00,-2.967434905460708983e+00,-1.953795022555340877e+00,2.282697364809645191e-01,2.247959370160524717e+00
-1.118620103425938206e+00,-1.675908977423499868e+00,3.979971850485834461e-01,5.493165718692509358e+00,-9.417881663375143875e-01,3.720562671255128073e+00,2.824191272541931585e+00,-3.505486289413716622e-02,-5.270016030773417848e-01,-1.084828829004133466e+00,-1.152577471978988966e+00
-4.767178869238192229e-01,-1.453861918035602496e+00,1.932568118325578288e-01,2.304563591205399220e+00,-6.377483140384622162e-01,1.123288677890728415e+01,8.064611919658604577e+00,-1.175424879447783955e+00,-8.512728347768856452e-01,-3.997339252727779568e-01,7.539416546027995214e-02
-8.268463686522475875e-01,-1.786932507117448665e+00,2.752511477032879572e+00,-1.025754186392248135e+00,9.837975648898161785e-01,3.525437369757669526e+00,2.309236642478443180e+00,-1.935671557150255406e+00,-1.824086529875522666e+00,-1.541558764825036842e+00,-1.152577471978988966e+00
-1.410393838199628602e+00,-1.731420742270474156e+00,5.515524649606028396e-01,-8.840385362817099191e-01,-8.607108723911005566e-01,7.936831487932489715e-01,1.309618831178730680e+00,-2.413540897420352493e+00,-7.215643420970675459e-01,-1.084828829004133466e+00,-3.969026181702078881e-01
-9.879911285913974689e-03,-2.064491331352319659e+00,5.003673716565963936e-01,3.792577917366050766e+00,-1.286366665609773419e+00,2.159560259275459249e+00,1.824573461242218864e+00,-2.011696224920454412e+00,-2.472628993274610387e+00,-1.655741248780262742e+00,1.397825159625646130e+00
-1.060265356471200127e+00,-8.987442695658595104e-01,2.956269984405707762e-01,9.582649151552863342e-01,-1.245828018636566670e+00,2.354685560772917796e+00,2.521276784269291138e+00,-3.347558244311884756e+00,-2.027303713777980354e-01,-1.541558764825036842e+00,2.153500013434425764e+00
-8.852011156069859998e-01,-1.897956036811397018e+00,6.539226515686158425e-01,5.174305505943797456e+00,-6.782869610116692982e-01,2.452248211521647292e+00,1.703407665933162729e+00,-7.844408737722772251e-01,-2.148357761575066416e+00,-5.710076512056163622e-01,7.539416546027995214e-02
-8.268463686522475875e-01,-1.564885447729551293e+00,-6.266865468747424839e-02,1.879416640873784683e+00,-1.306635989096377015e+00,1.964434957778000701e+00,2.672734028405611362e+00,-1.066818211204590972e+00,-9.809813274567036334e-01,3.424522204361905575e-01,2.643128789124744027e-01
-1.060265356471200127e+00,-3.991383859430905900e-01,7.051077448726219554e-01,1.009892434728500099e+01,-9.047657990016827467e-02,4.208375924998774664e+00,5.308090076377580679e+00,1.376831824267491955e+00,-8.512728347768856452e-01,-4.568251672503909622e-01,-1.341496185431183541e+00
-1.235329597335414364e+00,-1.648153095000012724e+00,3.468120917445772777e-01,-4.588915859500954930e-01,-1.063404107257135411e+00,-1.157569866181336948e+00,2.127487949514859089e+00,-3.499607579852403116e+00,5.755205847011105602e-01,-1.256102554936972204e+00,1.681203229803937882e+00
-1.585458079063843284e+00,-1.842444271964422731e+00,1.984735077472782994e+00,5.422307893637238863e+00,-9.215188428509111240e-01,6.062066289224631532e+00,3.884391981496171820e+00,-1.229728213569380557e+00,-2.148357761575066416e+00,-1.313193796914585043e+00,-1.906519126581728008e-02
-4.183631399690813102e-01,-1.509373682882576784e+00,1.012218304696660631e+00,-6.714650611159026505e-01,-4.147857556858239314e-01,-1.060007215432607675e+00,2.494181222244903351e-01,-1.284031547691037112e+00,-1.370106805496158042e+00,-1.199011312959359143e+00,-7.747400450745984823e-01
-1.060265356471200127e+00,-1.398350153188628209e+00,3.979971850485834461e-01,9.106914796511231813e+00,-9.417881663375143875e-01,3.818125322003857569e+00,4.490220958041452270e+00,5.622818124434845188e-01,-5.270016030773417848e-01,-9.135551030712943943e-01,-7.747400450745984823e-01
-1.352039091244890745e+00,-1.176303093800731059e+00,-7.792599609435643115e-01,2.375421416260668384e+00,-9.620574898241179840e-01,1.769309656280541931e+00,4.338763713905131603e+00,-1.284031547691037112e+00,-9.809813274567036334e-01,3.424522204361905575e-01,-3.969026181702078881e-01
-7.684916216975097303e-01,-1.342838388341654143e+00,-6.266865468747424839e-02,-6.714650611159026505e-01,-9.012495193643076385e-01,-3.770686601915026470e-01,1.218744484696938635e+00,-2.424401564244683893e+00,-1.499815298175976030e+00,-1.141920070981746083e+00,7.539416546027995214e-02
-1.118620103425938206e+00,-1.620397212576525581e+00,9.088662522454489523e-02,-1.096612011447517299e+00,-1.022865460283928440e+00,2.083072443008731900e-01,2.278945193651179313e+00,-3.347558244311884756e+00,-7.302187869797993613e-02,-1.370285038892198104e+00,1.019987732721255647e+00
8.654412930351575994e-01,-9.542560344128339089e-01,9.098481180886478503e-01,-6.714650611159026505e-01,-9.417881663375143875e-01,-4.746313109402319208e-01,2.339528091305707047e+00,-1.284031547691037112e+00,-2.472628993274610387e+00,-1.141920070981746083e+00,3.587722356385733002e-01
-1.118620103425938206e+00,-1.287326623494679634e+00,-5.745195877275385277e-01,3.509146617144974112e+00,-7.796335784446866146e-01,3.818125322003857569e+00,4.369055162732395914e+00,-4.694815358669693350e-01,-9.161270811167960826e-01,-9.706463450489073441e-01,-1.341496185431183541e+00
-1.118620103425938206e+00,1.004674976796783165e-01,-6.266865468747424839e-02,4.997160943305624770e+00,-1.245828018636566670e+00,4.034325457983317653e-01,1.733699114760426818e+00,-2.370098230123087735e+00,-5.918558494172494466e-01,3.995434624138035629e-01,2.531337440338816247e+00
-1.001910609516462269e+00,-1.564885447729551293e+00,1.932568118325578288e-01,-7.423228861711718141e-01,-1.083673430743738786e+00,1.574184354783083384e+00,2.430402437787499093e+00,-2.533008232487877098e+00,6.403748310410209976e-01,-1.084828829004133466e+00,8.310690192690611822e-01
-1.760522319928057522e+00,-7.322089750249364259e-01,-1.138537479914807221e-01,9.582649151552863342e-01,-1.164750724690152728e+00,2.842498814516564387e+00,2.521276784269291138e+00,-3.282394243365956754e+00,-8.167632358069450149e-03,-4.568251672503909622e-01,1.256136124536499477e+00
-1.176974850380676507e+00,-2.008979566505345371e+00,2.444419051365643025e-01,1.170838390321093714e+00,-9.823268133107214695e-01,2.061997608526729753e+00,2.127487949514859089e+00,-2.685057568028335062e+00,-4.621473567374313474e-01,-1.313193796914585043e+00,8.310690192690611822e-01
-5.934273808332954925e-01,-7.877207398719108244e-01,5.003673716565963936e-01,-1.025754186392248135e+00,-9.215188428509111240e-01,1.964434957778000701e+00,2.006322154205803177e+00,-3.130344907825498790e+00,5.106663383612028984e-01,-1.027737587026520405e+00,2.153500013434425764e+00
-8.852011156069859998e-01,-1.786932507117448665e+00,6.539226515686158425e-01,2.658852716481744594e+00,-1.144481401203549353e+00,2.354685560772917796e+00,2.248653744823915446e+00,-2.511286898839214299e+00,-8.512728347768856452e-01,-7.422813771384553228e-01,1.492284516351743306e+00
-1.001910609516462269e+00,-1.009767799259808196e+00,3.979971850485834461e-01,2.446279241315937547e+00,-5.161323731188414143e-01,1.476621704034354110e+00,3.127105760814571589e+00,-7.572892067114789239e-01,-1.370106805496158042e+00,-1.084828829004133466e+00,-9.636587585267929468e-01
-4.183631399690813102e-01,-1.897956036811397018e+00,5.515524649606028396e-01,5.705739193858315517e+00,-5.769403435786518708e-01,3.135186766762752431e+00,3.854100532668907952e+00,-3.065715335021799159e-01,-1.175544066476432281e+00,-1.598650006802649903e+00,7.539416546027995214e-02
-8.268463686522475875e-01,-1.953467801658371306e+00,2.956269984405707762e-01,-1.096612011447517299e+00,-6.985562844982727837e-01,7.936831487932489715e-01,3.551186044396267505e+00,-2.261491561879834133e+00,7.052290773809285485e-01,-8.564638610936813334e-01,7.539416546027995214e-02
-7.101368747427718731e-01,-7.877207398719108244e-01,1.420717185285513551e-01,5.209734418471432704e+00,-1.043134783770532037e+00,1.281496402536895562e+00,2.339528091305707047e+00,-1.425220216407163898e+00,-1.564669544515886468e+00,-1.370285038892198104e+00,4.532315923646705325e-01
-2.432988991048666005e-01,-2.175514861046268678e+00,9.098481180886478503e-01,-5.297494110053644345e-01,-7.796335784446866146e-01,1.107445935521438884e-01,2.036613603033067044e+00,-1.066818211204590972e+00,1.215408603217486422e-01,-9.706463450489073441e-01,2.643128789124744027e-01
-4.767178869238192229e-01,-1.176303093800731059e+00,1.114588491304673523e+00,-6.006072360606335980e-01,-1.164750724690152728e+00,2.744936163767834891e+00,1.885156358896746820e+00,-3.347558244311884756e+00,-1.564669544515886468e+00,-1.141920070981746083e+00,1.964581299982231188e+00
-1.235329597335414364e+00,-1.287326623494679634e+00,-6.266865468747424839e-02,7.689758295405850319e+00,-8.607108723911005566e-01,4.013250623501315673e+00,4.823426895141356141e+00,5.351301453826862176e-01,-9.161270811167960826e-01,-1.313193796914585043e+00,-8.691994018006956590e-01
-3.600083930143428979e-01,-1.398350153188628209e+00,2.956269984405707762e-01,2.942284016702820804e+00,-1.043134783770532037e+00,1.574184354783083384e+00,3.278563004950891369e+00,-9.039082088398014969e-01,5.106663383612028984e-01,-2.284601993399389130e-01,2.643128789124744027e-01
-7.101368747427718731e-01,-1.786932507117448665e+00,3.970153192053869906e-02,1.079710144920574405e-01,-1.103942754230342382e+00,6.961204980445196977e-01,1.945739256551275220e+00,-1.474093217116624999e+00,2.512493530015667553e-01,-1.142777153847128885e-01,-2.079839047180134237e-01
-3.016536460596049851e-01,-1.398350153188628209e+00,1.932568118325578288e-01,-3.171759358395571660e-01,-8.607108723911005566e-01,1.183933751788166289e+00,4.884009792795883875e+00,-1.316613548163970915e+00,-5.270016030773417848e-01,-1.142777153847128885e-01,-5.858213316224023526e-01
-3.600083930143428979e-01,-1.231814858647705346e+00,-2.162239345994935169e-01,-3.880337608948263295e-01,-3.945164321992204459e-01,1.281496402536895562e+00,2.642442579578347495e+00,-1.598990885596284883e+00,-1.305252559156250269e+00,-2.284601993399389130e-01,-5.858213316224023526e-01
-2.432988991048666005e-01,-5.101619156370392760e-01,-6.266865468747424839e-02,1.347982952959266623e+00,-1.124212077716945757e+00,6.961204980445196977e-01,1.612533319451370906e+00,-3.038029239818772709e+00,-9.161270811167960826e-01,-7.993726191160683836e-01,2.153500013434425764e+00
-1.352039091244890745e+00,-1.842444271964422731e+00,5.515524649606028396e-01,-8.840385362817099191e-01,-1.103942754230342382e+00,2.061997608526729753e+00,1.733699114760426818e+00,-4.406473259683136412e+00,-1.305252559156250269e+00,-7.993726191160683836e-01,2.153500013434425764e+00
-2.169005548611224299e+00,-4.824060332135521323e-01,-1.393481080591641330e+00,-8.131807112264409776e-01,-7.188256079848762692e-01,-4.746313109402319208e-01,3.975266327977963865e+00,-1.360056215461236118e+00,3.104836191957561997e+00,-6.280988931832293121e-01,-2.079839047180134237e-01
-1.060265356471200127e+00,-1.342838388341654143e+00,2.444419051365643025e-01,3.205444896578645841e-01,-1.063404107257135411e+00,2.159560259275459249e+00,1.400493177660522726e+00,-3.347558244311884756e+00,-9.809813274567036334e-01,-3.997339252727779568e-01,1.492284516351743306e+00
-5.934273808332954925e-01,-1.509373682882576784e+00,2.956269984405707762e-01,1.084293151036532521e+01,-7.999029019312901001e-01,2.501029536896011596e+00,4.490220958041452270e+00,1.756955163118727681e+00,-1.629523790855794241e+00,-1.256102554936972204e+00,-1.247036828705086364e+00
-9.435558625617239681e-01,-1.620397212576525581e+00,1.420717185285513551e-01,9.228360026276519745e-01,-9.417881663375143875e-01,8.696257859440322591e+00,4.005557776805227732e+00,-2.647045234143205583e+00,-1.759232283535612229e+00,-3.997339252727779568e-01,8.310690192690611822e-01
-4.767178869238192229e-01,-1.453861918035602496e+00,1.932568118325578288e-01,1.073664477278242124e+01,-7.593642549580832402e-01,1.671747005531812658e+00,3.823809083841643641e+00,1.213921821902702591e+00,-1.434961051836068480e+00,-1.142777153847128885e-01,-2.079839047180134237e-01
-1.118620103425938206e+00,-1.509373682882576784e+00,-3.185941212075064644e-01,3.225715316923897458e+00,-9.823268133107214695e-01,1.866872307029271427e+00,3.490603146741739771e+00,-6.323915382317587541e-01,5.106663383612028984e-01,-4.568251672503909622e-01,-4.913619748963051204e-01
-1.060265356471200127e+00,-1.287326623494679634e+00,3.970153192053869906e-02,6.308030706828102296e+00,-9.620574898241179840e-01,1.281496402536895562e+00,1.885156358896746820e+00,-1.403498882758561495e+00,-2.148357761575066416e+00,-2.055379942623553724e+00,4.532315923646705325e-01
-1.235329597335414364e+00,-1.398350153188628209e+00,7.051077448726219554e-01,1.737700990763246356e+00,-9.215188428509111240e-01,3.330312068260210978e+00,4.278180816250603868e+00,-1.946532223974586806e+00,-5.270016030773417848e-01,-1.142777153847128885e-01,3.587722356385733002e-01
-1.352039091244890745e+00,-1.176303093800731059e+00,2.444419051365643025e-01,1.595985340652708029e+00,-9.620574898241179840e-01,2.354685560772917796e+00,4.217597918596076134e+00,-2.397249897183885814e+00,-5.918558494172494466e-01,-6.851901351608423729e-01,5.476909490907677647e-01
-1.468748585154367126e+00,-1.509373682882576784e+00,-1.650388412954871820e-01,4.713729643084548115e+00,-9.012495193643076385e-01,3.818125322003857569e+00,3.187688658469099767e+00,-3.608748676237763520e-01,-8.167632358069450149e-03,-1.598650006802649903e+00,-9.636587585267929468e-01
-1.060265356471200127e+00,-1.176303093800731059e+00,9.098481180886478503e-01,3.650862267255511551e+00,-1.347174636069583986e+00,1.476621704034354110e+00,1.521658972969578860e+00,-2.945713571812046627e+00,-7.215643420970675459e-01,2.282697364809645191e-01,2.153500013434425764e+00
-1.352039091244890745e+00,-1.009767799259808196e+00,9.610332113926544073e-01,-1.167469836502786462e+00,-1.124212077716945757e+00,-6.697566124376905794e-01,5.523326104971304495e-01,-4.031780254244096362e+00,-4.621473567374313474e-01,-1.769923732735488864e+00,1.586743873077840705e+00
-8.268463686522475875e-01,-1.842444271964422731e+00,3.468120917445772777e-01,-4.588915859500954930e-01,-9.215188428509111240e-01,8.912457995419782453e-01,2.703025477232875229e+00,-1.772761554785405647e+00,-8.167632358069450149e-03,-3.426426832951649515e-01,-3.024432614441106559e-01
-2.432988991048666005e-01,-1.453861918035602496e+00,-1.148356138346777119e-02,-6.006072360606335980e-01,-1.103942754230342382e+00,8.912457995419782453e-01,2.278945193651179313e+00,-3.195508908771426348e+00,-2.213212007914973967e+00,-8.564638610936813334e-01,1.397825159625646130e+00
1.068295826235618196e-01,-1.564885447729551293e+00,-1.148356138346777119e-02,1.525127515597439309e+00,-1.164750724690152728e+00,1.476621704034354110e+00,1.370201728833258636e+00,-2.478704898366280496e+00,-1.953795022555340877e+00,-1.884106216690714541e+00,1.492284516351743306e+00
-4.183631399690813102e-01,-9.542560344128339089e-01,1.114588491304673523e+00,6.201743969245200105e+00,-8.607108723911005566e-01,6.940130145963194330e+00,5.277798627550316368e+00,8.881018171730633570e-01,-1.953795022555340877e+00,-1.313193796914585043e+00,-1.152577471978988966e+00
-1.818877066882795379e+00,-1.620397212576525581e+00,9.098481180886478503e-01,8.874070901000171707e-01,-1.245828018636566670e+00,5.009951965470610391e-01,2.460693886614763404e+00,-2.587311566609473257e+00,1.548334279799744806e+00,-9.706463450489073441e-01,7.366096625429622291e-01
-5.350726338785570801e-01,-1.120791328953756549e+00,8.586630247846414044e-01,3.580004442200242831e+00,-7.796335784446866146e-01,2.354685560772917796e+00,5.459547320513900459e+00,1.381813781526349677e-02,-1.240398312816339832e+00,-7.993726191160683836e-01,-1.341496185431183541e+00
-3.016536460596049851e-01,-7.877207398719108244e-01,-6.266865468747424839e-02,5.209734418471432704e+00,-5.972096670652554673e-01,1.671747005531812658e+00,4.066140674459755466e+00,-6.866948723533552457e-01,-1.759232283535612229e+00,-1.370285038892198104e+00,4.532315923646705325e-01
-8.852011156069859998e-01,-1.953467801658371306e+00,3.979971850485834461e-01,2.021132290984323010e+00,-6.985562844982727837e-01,3.623000020506398577e+00,2.915065619023723631e+00,-2.114872559751511893e+00,-1.370106805496158042e+00,-6.851901351608423729e-01,5.476909490907677647e-01
